link	length	PCE	speed
15923	0.1622	0.0000	50.0000
15924	0.1619	0.0000	50.0000
15925	0.2324	0.0000	50.0000
15926	0.1623	24.6610	27.8083
15927	0.1419	0.0000	50.0000
15928	0.6325	0.0000	50.0000
15929	0.1009	0.0000	50.0000
15930	0.0156	0.0000	50.0000
15931	0.0062	0.0000	50.0000
15932	0.2306	0.0000	50.0000
15933	0.3453	0.0000	50.0000
15934	0.0386	0.0000	50.0000
15935	0.4448	0.0000	50.0000
15936	0.0533	0.0000	30.0000
15937	0.2142	0.0000	30.0000
15938	0.1002	0.0000	30.0000
15939	0.0761	0.0000	30.0000
15940	0.0128	0.0000	50.0000
15941	0.0306	0.0000	50.0000
15942	0.3543	0.0000	50.0000
15943	0.8626	0.0000	30.0000
15944	0.4240	0.0000	30.0000
15945	0.0547	0.0000	50.0000
15946	0.1266	38.9470	46.1082
15947	0.0826	38.8891	46.1090
15948	0.0459	0.0000	50.0000
15949	0.0340	0.0000	50.0000
15950	0.0659	0.0000	50.0000
15951	0.1924	0.0000	50.0000
15952	0.1242	0.0000	50.0000
15953	0.1172	0.0000	50.0000
15954	0.1557	0.0000	50.0000
15955	0.4584	0.0000	50.0000
15956	0.5870	0.0000	70.0000
15957	0.0095	0.0000	50.0000
15958	0.0592	0.0000	50.0000
15959	0.0080	0.0000	50.0000
15960	0.0552	296.2276	63.4557
15961	0.5583	330.0499	62.7070
15962	0.1395	0.0000	70.0000
15963	0.1155	0.0000	70.0000
15964	0.0425	215.5908	63.1139
15965	0.1542	210.3070	63.7543
15966	0.0030	0.0000	50.0000
15967	0.0935	0.0000	50.0000
15968	0.1836	0.0000	50.0000
15969	0.0242	0.0000	30.0000
15970	0.0913	0.0000	50.0000
15971	0.1130	0.0000	50.0000
15972	0.5908	0.0000	70.0000
15973	0.0095	234.8875	63.6593
15974	0.0248	231.2314	63.0484
15975	0.0759	2.1810	47.4034
15976	0.4496	5.8911	47.0110
15977	0.0540	5.2313	47.0607
15978	0.0323	231.2314	63.0484
15979	0.0266	234.8875	63.6593
15980	0.0967	0.0000	50.0000
15981	0.1873	5.8911	47.0110
15982	0.0159	234.8875	63.6593
15983	0.0023	0.0000	70.0000
15984	0.0539	36.6584	46.1407
15985	0.0830	43.6421	46.0465
15986	0.1150	15.2538	46.5838
15987	0.5800	0.0000	29.9083
15988	0.0162	0.0000	30.0000
15989	0.0121	651.3300	44.8001
15990	0.0382	747.1645	44.1905
15991	0.0272	0.0000	70.0000
15992	0.2177	5.3089	47.0545
15993	0.0586	38.9463	46.1082
15994	0.0391	0.0000	50.0000
15995	0.3438	0.0000	30.0000
15996	0.0596	0.0000	50.0000
15997	0.3227	0.0000	50.0000
15998	0.1688	0.0000	30.0000
15999	0.1687	0.0000	30.0000
16000	0.1080	6.5811	46.9639
16001	0.0660	6.0261	47.0014
16002	0.1405	0.0000	50.0000
16003	0.0243	0.0000	50.0000
16004	0.0243	0.0000	50.0000
16005	0.1359	0.0000	50.0000
16006	0.3548	122.1580	63.6252
16007	0.0610	97.7124	45.5833
16008	0.0400	0.0000	50.0000
16009	0.0518	0.0000	50.0000
16010	0.0184	0.0000	50.0000
16011	0.0116	0.0000	50.0000
16012	0.0510	0.0000	50.0000
16013	0.1614	0.0000	50.0000
16014	0.3168	3.3638	47.2386
16015	0.1238	2.6623	47.3288
16016	0.1887	6.5811	46.9639
16017	0.1395	0.0000	30.0000
16018	0.0680	16.4694	46.5470
16019	0.1167	14.5211	46.6072
16020	0.2242	0.0008	49.1847
16021	0.2069	0.0000	50.0000
16022	0.2203	0.0016	49.0884
16023	0.0300	0.0000	30.0000
16024	0.0439	0.0000	50.0000
16025	0.0925	0.0000	30.0000
16026	0.0482	0.0000	30.0000
16027	0.0686	0.0000	30.0000
16028	0.1687	0.0000	50.0000
16029	0.1048	0.0000	30.0000
16030	0.0486	0.0000	50.0000
16031	0.0426	0.0000	30.0000
16032	0.0771	0.0000	50.0000
16033	0.0110	34.3812	46.1748
16034	0.0205	21.7035	46.4116
16035	0.4043	86.9743	63.9143
16036	0.2299	75.9023	64.0269
16037	0.0160	159.8065	27.1662
16038	0.1936	161.4262	27.1623
16039	0.0422	0.0000	50.0000
16040	0.1068	0.0000	50.0000
16041	0.0774	0.0000	50.0000
16042	0.1935	0.0000	50.0000
16043	0.2079	0.0000	50.0000
16044	0.1373	0.0000	50.0000
16045	0.2441	0.0000	50.0000
16046	0.0678	0.0000	50.0000
16047	0.3659	0.0000	50.0000
16048	0.2323	0.0000	50.0000
16049	0.0840	0.0000	50.0000
16050	0.5674	88.6723	45.6416
16051	0.1950	116.6855	45.4749
16052	0.0106	6.3145	46.9816
16053	0.7908	0.0000	49.8909
16054	0.2813	7.1995	46.9253
16055	0.2192	649.6880	62.0162
16056	0.0292	0.0000	50.0000
16057	0.0172	0.0000	30.0000
16058	0.0620	0.0000	50.0000
16059	0.5547	0.0000	50.0000
16060	0.0824	0.0000	50.0000
16061	0.1054	0.0000	50.0000
16062	0.2392	0.0000	50.0000
16063	0.1743	0.0000	50.0000
16064	0.1431	0.0000	50.0000
16065	0.0421	38.9463	46.1082
16066	0.0189	0.0000	50.0000
16067	0.1671	0.0000	50.0000
16068	0.0311	381.1685	62.5647
16069	0.0140	402.8070	44.6496
16070	0.0397	234.8875	63.0337
16071	0.0224	231.2314	63.0484
16072	0.0221	231.2314	63.0484
16073	0.1015	0.0000	30.0000
16074	0.0220	0.0000	30.0000
16075	0.0255	0.0000	50.0000
16076	0.1527	0.0000	30.0000
16077	0.0416	0.0000	50.0000
16078	0.1615	0.0000	50.0000
16079	0.0922	0.0133	48.7572
16080	0.0184	42.2170	27.6388
16081	0.0464	33.5907	27.7123
16082	0.1025	15.2538	46.5838
16083	0.0676	0.0000	50.0000
16084	0.4068	0.2863	48.0587
16085	0.0121	0.0000	30.0000
16086	0.0821	0.0000	50.0000
16087	0.0255	38.9463	27.6649
16088	0.1035	0.0000	50.0000
16089	0.0576	0.0000	30.0000
16090	0.1776	0.0000	50.0000
16091	0.0063	159.8065	45.2770
16092	0.0052	161.4262	45.2705
16093	0.1415	202.2389	63.1733
16094	0.3076	183.8982	63.2606
16095	0.2496	0.0000	50.0000
16096	0.1525	25.9102	46.3220
16097	0.0883	30.8125	27.7395
16098	0.0867	0.0000	50.0000
16099	0.0435	0.0000	50.0000
16100	0.0035	0.0000	50.0000
16101	0.1261	0.0000	30.0000
16102	0.0023	159.8065	27.1662
16103	0.0441	0.0000	50.0000
16104	0.0272	0.0000	50.0000
16105	0.0350	747.9063	44.1897
16106	0.0978	1.2156	47.6110
16107	0.2033	0.0000	50.0000
16108	0.5839	0.0000	70.0000
16109	0.3588	0.0000	50.0000
16110	0.1483	0.0000	50.0000
16111	0.0840	0.0000	30.0000
16112	0.0024	161.4262	45.2705
16113	0.0907	0.0000	30.0000
16114	0.1062	159.8065	27.1662
16115	0.0665	0.0000	50.0000
16116	0.2465	0.0000	50.0000
16117	0.1890	0.0000	30.0000
16118	0.0398	0.0000	50.0000
16119	0.0224	0.0000	30.0000
16120	0.0374	0.0000	30.0000
16121	0.1738	0.0000	50.0000
16122	0.1869	1.0460	47.6617
16123	0.2361	158.4026	63.3957
16124	0.6688	149.6826	63.4464
16125	0.1149	0.0000	50.0000
16126	0.0441	0.0000	30.0000
16127	0.3969	0.0000	30.0000
16128	0.0109	0.0000	50.0000
16129	0.0132	0.0000	50.0000
16130	0.0163	280.4954	44.9035
16131	0.0202	381.1685	44.6891
16132	0.0493	0.0000	50.0000
16133	0.0144	5.3089	47.0545
16134	0.3044	29.6203	46.2530
16135	0.0132	120.0623	63.6402
16136	0.2707	0.0000	50.0000
16137	0.3129	0.0000	50.0000
16138	0.0299	0.0000	50.0000
16139	0.0425	0.0000	50.0000
16140	0.3101	0.0000	50.0000
16141	0.0714	0.0000	50.0000
16142	0.2254	5.8714	47.0124
16143	0.4958	52.2246	45.9473
16144	0.3172	75.4616	45.7369
16145	0.6560	0.0000	50.0000
16146	0.2535	0.0000	50.0000
16147	0.0264	100.7651	45.5647
16148	0.0607	95.2502	45.5987
16149	0.2811	0.0000	50.0000
16150	0.2655	0.0000	50.0000
16151	0.0176	37.7518	46.1250
16152	0.0714	36.6584	46.1407
16153	0.0246	25.2246	46.3357
16154	0.1242	51.9247	45.9505
16155	0.6055	0.0000	50.0000
16156	0.2258	33.5907	46.1871
16157	0.0250	42.2170	46.0646
16158	0.0314	273.2315	44.9215
16159	0.0141	38.9463	46.1082
16160	0.0228	0.4260	47.9444
16161	0.0672	0.0000	50.0000
16162	0.1213	0.0000	50.0000
16163	0.1755	39.3723	46.1024
16164	0.1177	0.0000	50.0000
16165	0.0249	33.5907	27.7123
16166	0.0807	42.2303	27.6386
16167	0.0114	0.0000	70.0000
16168	0.1100	0.0000	50.0000
16169	0.0393	16.4694	46.5470
16170	0.0458	0.0000	50.0000
16171	0.0222	205.3960	63.1589
16172	0.2315	202.3172	63.1729
16173	0.0129	202.3172	63.1729
16174	0.0115	205.3960	63.7744
16175	0.1173	308.4382	63.4197
16176	0.1953	308.0538	62.7744
16177	0.0060	13.4325	46.6440
16178	0.0082	46.9620	46.0063
16179	0.0050	13.4325	46.6440
16180	0.1407	0.0000	50.0000
16181	0.0571	0.0002	49.3226
16182	0.1264	0.0000	50.0000
16183	0.0559	11.4018	46.7202
16184	0.1149	330.0499	62.7070
16185	0.1064	330.0499	62.7070
16186	0.1937	0.0000	50.0000
16187	0.4055	0.0000	50.0000
16188	0.0283	19.1746	27.8838
16189	0.1594	15.2898	27.9496
16190	0.1472	0.7582	47.7670
16191	0.1446	0.0000	50.0000
16192	0.1585	39.0884	46.1063
16193	0.2174	50.7730	45.9630
16194	0.1519	0.0000	50.0000
16195	0.1042	50.7730	45.9630
16196	0.1508	234.8875	63.0337
16197	0.0135	234.8875	63.0337
16198	0.0847	210.3070	63.1370
16199	0.1140	37.6549	46.1263
16200	0.2929	178.2160	45.2066
16201	0.0607	296.2276	62.8123
16202	0.1403	22.3043	46.3979
16203	0.0472	55.0359	45.9179
16204	0.1348	30.8125	46.2325
16205	0.2104	0.0000	50.0000
16206	0.0982	0.0000	50.0000
16207	0.0344	0.0000	50.0000
16208	0.1706	0.0000	50.0000
16209	0.5084	0.0000	50.0000
16210	0.2983	100.7651	45.5647
16211	0.2017	95.2502	45.5987
16212	0.1267	0.0000	50.0000
16213	0.0797	100.7651	45.5647
16214	0.3035	95.2502	45.5987
16215	0.0183	95.2502	45.5987
16216	0.1304	0.0000	50.0000
16217	0.0682	0.0000	50.0000
16218	0.0313	231.2314	63.0484
16219	0.1699	0.0000	50.0000
16220	0.4382	234.8875	63.0337
16221	0.0562	30.8125	46.2325
16222	0.0719	55.0359	45.9179
16223	0.1188	0.0000	30.0000
16224	0.0688	0.0000	50.0000
16225	0.0615	0.0000	50.0000
16226	0.1279	0.0000	30.0000
16227	0.0276	234.8875	63.0337
16228	0.3452	0.0000	50.0000
16229	0.0752	234.8875	63.0337
16230	0.1921	0.0000	50.0000
16231	0.0249	234.8875	63.0337
16232	0.0470	231.2314	63.0484
16233	0.5614	0.0370	48.5569
16234	0.2353	32.8231	46.1993
16235	0.2864	231.2681	63.0483
16236	0.0232	308.4382	62.7731
16237	0.4451	0.0000	50.0000
16238	0.5580	308.0538	62.7744
16239	0.0197	234.8875	63.0337
16240	0.2439	231.2314	63.0484
16241	0.0244	234.8875	63.0337
16242	0.2088	0.0000	30.0000
16243	0.1738	100.7651	45.5647
16244	0.1578	95.2502	45.5987
16245	0.0313	195.8315	45.1450
16246	0.0052	34.3812	46.1748
16247	0.4744	0.4054	47.9589
16248	0.0534	21.7035	46.4116
16249	0.0701	0.0000	50.0000
16250	0.1552	0.0000	30.0000
16251	0.0475	0.0000	30.0000
16252	0.0113	149.9309	45.3178
16253	0.1950	0.0000	50.0000
16254	0.2518	195.8315	45.1450
16255	0.1462	0.0000	50.0000
16256	0.1081	0.0000	50.0000
16257	0.1762	0.0000	50.0000
16258	0.0340	0.0000	50.0000
16259	0.0297	0.0000	50.0000
16260	0.1432	0.0000	50.0000
16261	0.0112	0.0000	50.0000
16262	0.2559	0.0000	50.0000
16263	0.2078	26.1633	46.3171
16264	0.1515	13.9490	46.6263
16265	0.0129	13.5435	46.6401
16266	0.1590	34.3812	46.1748
16267	0.0288	0.0000	50.0000
16268	0.0483	0.0000	50.0000
16269	0.0143	91.2412	45.6245
16270	0.1378	104.2079	45.5443
16271	0.1823	16.4694	46.5470
16272	0.0393	14.5211	46.6072
16273	0.0737	21.7035	46.4116
16274	0.0244	34.3812	46.1748
16275	0.2196	0.0000	30.0000
16276	0.1817	0.0000	30.0000
16277	0.0105	0.0000	30.0000
16278	0.0329	0.0000	30.0000
16279	0.3064	0.0000	50.0000
16280	0.2509	0.0000	50.0000
16281	0.4863	0.0000	50.0000
16282	0.0266	0.0000	50.0000
16283	0.0489	0.0000	50.0000
16284	0.0352	0.0000	50.0000
16285	0.0233	0.0000	50.0000
16286	0.0134	0.0000	50.0000
16287	0.0230	0.0000	50.0000
16288	0.3072	0.0000	50.0000
16289	0.1514	0.0000	50.0000
16290	0.0240	0.0000	50.0000
16291	0.0461	0.0000	50.0000
16292	0.1420	0.0000	50.0000
16293	0.0438	0.0000	50.0000
16294	0.0412	0.0000	50.0000
16295	0.1260	0.0000	50.0000
16296	0.2542	0.0000	50.0000
16297	0.0652	0.0000	50.0000
16298	0.5423	0.0000	50.0000
16299	0.0391	0.0000	30.0000
16300	0.0060	0.0000	50.0000
16301	0.0262	0.0000	50.0000
16302	0.0507	0.0000	50.0000
16303	0.0758	70.3783	45.7775
16304	0.0804	39.0886	46.1063
16305	0.0965	38.9470	46.1082
16306	0.1520	70.3783	45.7775
16307	0.0961	0.0072	29.3187
16308	0.0603	70.3763	45.7775
16309	0.0223	38.9463	27.6649
16310	0.1011	0.0000	50.0000
16311	0.1235	0.0000	50.0000
16312	0.1576	0.0000	50.0000
16313	0.0177	0.0000	50.0000
16314	0.0895	0.0000	50.0000
16315	0.1117	0.0000	50.0000
16316	0.2843	0.0000	50.0000
16317	0.3829	0.0000	50.0000
16318	1.1892	0.0000	70.0000
16319	0.0642	13.9490	46.6263
16320	0.1904	0.0000	50.0000
16321	0.1764	0.0000	50.0000
16322	0.2849	39.0886	46.1063
16323	0.1903	50.7730	45.9630
16324	0.0690	0.0000	50.0000
16325	0.3625	50.7730	45.9630
16326	0.0288	39.0886	46.1063
16327	0.0634	38.9470	46.1082
16328	0.2085	38.8891	46.1090
16329	0.0127	0.0000	50.0000
16330	0.2344	0.0000	50.0000
16331	0.0129	308.0538	62.7744
16332	0.0653	0.0000	50.0000
16333	0.3347	0.0000	50.0000
16334	0.0114	0.0000	50.0000
16335	0.0165	0.0000	50.0000
16336	0.8917	0.0000	50.0000
16337	0.7361	0.0000	50.0000
16338	0.2342	0.0000	50.0000
16339	0.2596	0.0000	50.0000
16340	0.0492	308.4382	62.7731
16341	0.0842	0.0000	50.0000
16342	0.0465	0.0000	50.0000
16343	0.4047	0.0000	50.0000
16344	0.1058	0.0000	50.0000
16345	0.2033	0.0000	50.0000
16346	0.0150	202.2389	63.1733
16347	0.4202	183.8982	63.2606
16348	0.0283	0.0000	50.0000
16349	0.1173	75.9023	45.7335
16350	0.2688	86.9376	45.6534
16351	0.4657	0.0000	50.0000
16352	0.0984	0.0000	50.0000
16353	0.1030	6.5811	28.1784
16354	0.0964	6.0261	28.2008
16355	0.0929	0.0000	30.0000
16356	0.0766	0.0000	50.0000
16357	0.1421	0.0000	50.0000
16358	0.1713	0.0000	50.0000
16359	0.2820	0.0000	50.0000
16360	0.0326	0.0000	50.0000
16361	0.3901	0.0000	50.0000
16362	0.0173	231.2314	63.0484
16363	0.0689	0.0000	50.0000
16364	0.0294	0.0000	50.0000
16365	0.0428	0.0000	50.0000
16366	0.0162	345.5059	62.6621
16367	0.0933	338.4147	62.6825
16368	0.0840	0.0000	50.0000
16369	0.0830	0.0000	50.0000
16370	0.0891	0.0000	50.0000
16371	0.0479	0.0000	50.0000
16372	0.0582	0.0000	50.0000
16373	0.0414	0.0000	50.0000
16374	0.0227	115.2754	27.2895
16375	0.1197	206.2970	45.1106
16376	0.0155	58.5793	45.8827
16377	0.2192	0.0000	50.0000
16378	0.1044	63.4632	45.8371
16379	0.1668	142.8338	45.3485
16380	0.0788	58.5793	45.8827
16381	0.2966	89.3561	27.3822
16382	0.2575	25.9193	46.3218
16383	0.1536	18.5699	46.4887
16384	0.2395	2.8708	47.3000
16385	0.1875	23.0557	46.3812
16386	0.0663	79.9310	45.7031
16387	0.3786	0.0000	50.0000
16388	0.1256	195.8315	45.1450
16389	0.3597	13.4325	46.6440
16390	0.0756	0.0000	50.0000
16391	0.0757	0.0000	50.0000
16392	0.0511	17.8042	46.5093
16393	0.0084	19.2967	46.4698
16394	0.1068	22.8473	46.3858
16395	0.4245	20.9244	46.4298
16396	0.1888	0.0000	50.0000
16397	0.0255	234.8875	63.0337
16398	0.1049	0.0000	50.0000
16399	0.0219	206.2970	45.1106
16400	0.0340	231.2314	63.0484
16401	0.0230	234.8875	63.0337
16402	0.0256	308.0538	62.7744
16403	0.0866	308.0538	62.7744
16404	0.0809	42.9416	46.0553
16405	0.5491	0.0000	50.0000
16406	0.0183	19.2967	46.4698
16407	0.2370	0.0000	50.0000
16408	0.0072	0.0000	50.0000
16409	0.0195	308.0538	62.7744
16410	0.0048	308.4382	62.7731
16411	0.0192	308.4382	62.7731
16412	0.0048	308.0538	62.7744
16413	0.2362	75.9023	45.7335
16414	0.3920	86.9743	63.9143
16415	0.0728	0.0000	50.0000
16416	0.2095	0.0000	50.0000
16417	0.0245	205.3960	63.7744
16418	0.0133	202.3172	63.1729
16419	0.0240	205.3960	63.7744
16420	0.3484	0.0000	50.0000
16421	0.2577	0.0000	50.0000
16422	0.1016	0.0000	50.0000
16423	0.1470	0.0000	50.0000
16424	0.0256	231.2314	63.0484
16425	0.0369	158.4026	63.3957
16426	0.0176	25.8967	46.3223
16427	0.0197	0.0000	70.0000
16428	0.0452	163.1582	63.3691
16429	0.0110	2.4763	47.3561
16430	0.0461	6.0261	47.0014
16431	0.0718	2.4763	47.3561
16432	0.1525	2.6623	47.3288
16433	0.5644	0.0000	50.0000
16434	0.1021	6.5811	46.9639
16435	0.0930	0.0000	50.0000
16436	0.1458	6.0261	28.2008
16437	0.2004	0.0000	50.0000
16438	0.0343	52.0490	45.9492
16439	0.2243	0.0000	50.0000
16440	0.0862	125.4557	63.6020
16441	0.1549	101.1511	63.7873
16442	0.0743	0.0000	50.0000
16443	0.0041	0.0000	50.0000
16444	0.0067	0.0000	50.0000
16445	0.1466	3.1572	47.2633
16446	0.0113	161.4262	27.1623
16447	0.4443	176.9885	63.2955
16448	0.2319	0.0000	50.0000
16449	0.2007	5.8714	47.0124
16450	0.0237	0.0000	20.0000
16451	0.2126	0.0000	20.0000
16452	0.0292	0.0000	20.0000
16453	0.0279	0.0002	49.3226
16454	0.0437	0.0002	49.3226
16455	0.2272	0.0002	29.5935
16456	0.0264	0.0000	30.0000
16457	0.0543	0.0000	50.0000
16458	0.0967	0.0002	29.5935
16459	0.1021	0.0002	29.5935
16460	0.0468	0.0000	50.0000
16461	0.1991	0.0000	50.0000
16462	0.0751	0.0000	30.0000
16463	0.1233	0.0000	30.0000
16464	0.0417	0.0000	50.0000
16465	0.0235	0.0000	50.0000
16466	0.0074	38.9463	46.1082
16467	0.2084	81.3330	45.6929
16468	0.2579	0.0000	50.0000
16469	0.0425	0.0000	50.0000
16470	0.0515	0.0000	50.0000
16471	0.1585	0.0000	50.0000
16472	0.0078	234.8875	63.0337
16473	0.2690	0.0000	50.0000
16474	0.1578	0.0000	50.0000
16475	0.0706	44.1665	46.0400
16476	0.1839	0.0000	50.0000
16477	0.1140	37.6549	46.1263
16478	0.0450	0.0000	50.0000
16479	0.6391	0.0000	50.0000
16480	0.0445	0.0000	50.0000
16481	0.0646	0.0000	50.0000
16482	0.2593	0.0000	50.0000
16483	0.5943	0.0000	50.0000
16484	0.3102	75.9023	45.7335
16485	0.0998	0.0000	50.0000
16486	0.2956	0.0000	30.0000
16487	0.2932	142.8338	45.3485
16488	0.0659	0.0000	50.0000
16489	0.0757	0.0000	50.0000
16490	0.2778	0.0000	50.0000
16491	0.1954	0.0000	50.0000
16492	0.0975	142.8338	45.3485
16493	0.0176	39.3723	46.1024
16494	0.0603	230.9195	45.0355
16495	0.1146	0.0000	20.0000
16496	0.2299	0.0000	20.0000
16497	0.0946	0.0000	20.0000
16498	0.2364	0.0566	48.4648
16499	0.0759	0.0000	20.0000
16500	0.0492	0.0000	20.0000
16501	0.0276	0.0000	20.0000
16502	0.0168	0.0000	20.0000
16503	0.3672	0.0000	20.0000
16504	0.0849	0.0000	20.0000
16505	0.0992	79.9310	45.7031
16506	0.1946	11.4738	46.7173
16507	0.4500	12.3802	46.6821
16508	0.0584	0.0000	50.0000
16509	0.1209	0.0000	50.0000
16510	0.1495	8.5235	46.8514
16511	0.0542	0.0000	50.0000
16512	0.1678	234.8875	63.0337
16513	0.6418	231.2314	63.0484
16514	0.1276	43.6421	46.0465
16515	0.1285	0.0000	50.0000
16516	0.0742	42.2303	27.6386
16517	0.1936	18.3010	46.4958
16518	0.0522	33.5907	27.7123
16519	0.3976	0.0000	50.0000
16520	0.1365	100.6172	45.5656
16521	0.0259	112.5246	45.4973
16522	0.0779	0.0000	50.0000
16523	0.1242	178.2160	45.2066
16524	0.0656	0.0000	50.0000
16525	0.0156	0.0000	50.0000
16526	0.0675	0.0000	50.0000
16527	0.1149	0.0000	50.0000
16528	0.3398	106.1252	45.5332
16529	0.0492	0.0000	50.0000
16530	0.0128	0.0000	70.0000
16531	0.0399	189.0549	63.8446
16532	0.3449	158.4026	63.3957
16533	0.0436	158.4026	63.3957
16534	0.0264	25.8967	46.3223
16535	0.1430	0.0000	50.0000
16536	0.0836	75.9023	45.7335
16537	0.4659	75.9023	45.7335
16538	0.2500	40.2540	46.0904
16539	0.3671	0.0000	50.0000
16540	0.1539	0.0000	50.0000
16541	0.0091	0.0000	50.0000
16542	0.2032	0.0000	50.0000
16543	0.0284	308.0538	62.7744
16544	0.0054	0.0000	50.0000
16545	0.1060	30.8127	27.7395
16546	0.2995	0.0000	30.0000
16547	0.0186	0.0000	50.0000
16548	0.2634	0.0000	50.0000
16549	0.0674	0.0000	50.0000
16550	0.0562	0.0000	50.0000
16551	0.1013	0.0000	50.0000
16552	0.1812	0.0000	50.0000
16553	0.1780	0.0000	50.0000
16554	0.0220	6.5811	46.9639
16555	0.1253	25.9102	27.7932
16556	0.2035	6.9097	28.1658
16557	0.0778	23.1206	27.8279
16558	0.1561	0.0000	30.0000
16559	0.2844	0.0000	30.0000
16560	0.1165	0.0000	30.0000
16561	0.3352	0.0000	50.0000
16562	0.2371	16.5395	46.5450
16563	0.0953	0.0000	50.0000
16564	0.1183	0.0000	50.0000
16565	0.0489	0.0000	50.0000
16566	0.0490	0.0000	50.0000
16567	0.1331	0.0000	50.0000
16568	0.0154	335.0574	44.7802
16569	0.1228	0.0000	70.0000
16570	0.1003	0.0000	50.0000
16571	0.0223	0.0000	50.0000
16572	0.0232	100.6172	45.5656
16573	0.0192	96.2325	45.5925
16574	0.0881	5.8680	47.0126
16575	0.0449	0.0000	50.0000
16576	0.0207	21.3439	46.4199
16577	0.0879	5.4613	47.0428
16578	0.0203	17.0767	46.5295
16579	0.0391	10.2208	46.7701
16580	0.1115	1.1270	47.6366
16581	0.1364	0.0000	20.0000
16582	0.0571	10.2208	46.7701
16583	0.1614	0.0000	30.0000
16584	0.1213	0.0000	30.0000
16585	0.0410	0.0000	30.0000
16586	0.1915	6.9097	28.1658
16587	0.4763	75.9023	64.0269
16588	0.0716	0.0000	30.0000
16589	0.1042	1.1270	47.6366
16590	0.0886	0.0000	20.0000
16591	0.0845	0.0000	20.0000
16592	0.0805	0.0000	20.0000
16593	0.0371	234.8875	63.0337
16594	0.1302	0.0000	50.0000
16595	0.4100	0.0000	50.0000
16596	0.1139	0.0000	50.0000
16597	0.1410	0.0000	50.0000
16598	0.0327	0.0000	50.0000
16599	0.0199	0.0000	50.0000
16600	0.1649	0.0000	50.0000
16601	0.0514	1.1403	47.6327
16602	0.0804	0.0000	50.0000
16603	0.1154	0.0000	50.0000
16604	0.0946	0.0000	20.0000
16605	0.1005	0.0000	20.0000
16606	0.1205	0.0000	20.0000
16607	0.0767	0.4633	47.9194
16608	0.1409	12.3794	46.6822
16609	0.2150	0.0000	50.0000
16610	0.3304	0.0000	50.0000
16611	0.0745	0.0000	50.0000
16612	0.5514	0.2862	48.0587
16613	0.1664	0.4633	47.9194
16614	0.2884	0.0000	50.0000
16615	0.4857	381.1685	62.5647
16616	0.1224	402.8070	62.5095
16617	0.1479	0.0000	50.0000
16618	0.0281	0.0000	50.0000
16619	0.0898	37.7518	46.1250
16620	0.0095	36.6584	46.1407
16621	0.0074	34.3812	46.1748
16622	0.0154	0.0000	50.0000
16623	0.2357	1.2156	47.6110
16624	0.1381	0.0000	50.0000
16625	0.1811	0.0000	50.0000
16626	0.0096	553.9435	44.4170
16627	0.0134	381.1685	44.6891
16628	0.0392	381.1685	62.5647
16629	0.0017	402.8070	62.5095
16630	0.0192	381.1685	62.5647
16631	0.0175	381.1685	62.5647
16632	0.1213	0.0000	50.0000
16633	0.0031	0.0000	50.0000
16634	0.1493	0.0000	50.0000
16635	0.2528	0.0000	50.0000
16636	0.1702	0.0000	50.0000
16637	0.0510	0.0000	20.0000
16638	0.0978	16.4694	46.5470
16639	0.0146	0.2862	48.0587
16640	0.1392	0.4633	47.9194
16641	0.0599	0.0000	50.0000
16642	0.0328	0.0000	49.5266
16643	0.0191	0.0000	49.5266
16644	0.0547	0.0000	50.0000
16645	0.2375	345.5059	62.6621
16646	0.0154	38.9463	46.1082
16647	0.0246	0.4260	47.9444
16648	0.3116	0.0000	50.0000
16649	0.1892	120.0623	63.6402
16650	0.0816	30.4662	46.2384
16651	0.0373	30.4662	46.2384
16652	0.3287	140.2014	45.3603
16653	0.0170	227.7936	63.0625
16654	0.0744	38.9463	46.1082
16655	0.0053	38.9463	46.1082
16656	0.0513	0.0000	50.0000
16657	0.1487	0.0000	50.0000
16658	0.0326	0.1100	48.3094
16659	0.0501	0.1762	48.1900
16660	0.1843	0.4633	47.9194
16661	0.0153	0.2862	48.0587
16662	0.0105	106.2031	45.5327
16663	0.3776	8.0351	46.8774
16664	0.6347	1.0658	47.6554
16665	0.0504	0.0000	50.0000
16666	0.0582	0.0000	50.0000
16667	0.0234	0.0000	50.0000
16668	0.0513	0.0000	50.0000
16669	0.1787	0.0000	30.0000
16670	0.2635	0.0072	29.3187
16671	0.2382	0.0000	50.0000
16672	0.1147	0.0000	50.0000
16673	0.0333	0.0000	30.0000
16674	0.2487	5.5859	47.0333
16675	0.0105	178.0471	45.2072
16676	0.0451	0.1689	48.2011
16677	0.3730	143.1658	45.3471
16678	0.1821	143.1658	45.3471
16679	0.0213	0.0133	48.7572
16680	0.0458	0.0000	20.0000
16681	0.0212	0.0000	20.0000
16682	0.0461	0.0000	20.0000
16683	0.0864	0.0000	50.0000
16684	0.0487	16.4694	46.5470
16685	0.0275	231.2314	63.0484
16686	0.0375	234.8875	63.0337
16687	0.0242	234.8875	63.0337
16688	0.1684	38.8891	46.1090
16689	0.0616	0.0000	50.0000
16690	0.0102	34.3093	46.1759
16691	0.2815	6.7800	46.9512
16692	0.0924	223.2825	45.0580
16693	0.0394	0.0000	50.0000
16694	0.2551	0.0000	50.0000
16695	0.0324	330.0499	63.3589
16696	0.1503	0.0000	50.0000
16697	0.1018	223.2825	45.0580
16698	0.0349	0.0000	50.0000
16699	0.7431	338.4147	62.6825
